id,c0_x,c0_y,c0_z,c1_x,c1_y,c1_z,c2_x,c2_y,c2_z,c3_x,c3_y,c3_z
78,-1.9989914588996587,-1.9749999936696958,1.1749999936427469,-1.9989936732803992,-1.6249999936767008,1.1749999936567568,-1.9989958876365728,-1.6249999936767008,0.8249999936637615,-1.9989936732558322,-1.9749999936696958,0.8249999936497517
79,-2.0009936732803193,3.3749999936696953,1.1750000063102206,-2.0009914588995787,3.0249999936767002,1.1750000062962107,-2.0009936732557523,3.0249999936767007,0.8250000063032156,-2.000995887636493,3.3749999936696957,0.8250000063172254
80,-1.9989914588996587,3.025000006330304,1.1749999936427469,-1.9989936732803992,3.375000006323299,1.1749999936567568,-1.9989958876365728,3.3750000063232997,0.8249999936637615,-1.9989936732558322,3.0250000063303046,0.8249999936497517
81,-2.0009936732803193,8.374999993669695,1.1750000063102206,-2.0009914588995787,8.0249999936767,1.1750000062962107,-2.0009936732557523,8.0249999936767,0.8250000063032156,-2.000995887636493,8.374999993669695,0.8250000063172254
82,-1.9989914588996587,8.025000006330304,1.1749999936427469,-1.9989936732803992,8.3750000063233,1.1749999936567568,-1.9989958876365728,8.3750000063233,0.8249999936637615,-1.9989936732558322,8.025000006330304,0.8249999936497517
83,-2.0009936732803193,13.374999993669695,1.1750000063102206,-2.0009914588995787,13.0249999936767,1.1750000062962107,-2.0009936732557523,13.0249999936767,0.8250000063032156,-2.000995887636493,13.374999993669695,0.8250000063172254
84,-1.9989914588996587,13.025000006330304,1.1749999936427469,-1.9989936732803992,13.3750000063233,1.1749999936567568,-1.9989958876365728,13.3750000063233,0.8249999936637615,-1.9989936732558322,13.025000006330304,0.8249999936497517
85,2.9990063267196807,-1.625000006330305,1.1750000063102206,2.9990085411004213,-1.9750000063233,1.1750000062962107,2.9990063267442477,-1.9750000063233,0.8250000063032156,2.999004112363507,-1.625000006330305,0.8250000063172254
86,3.0010085411003415,-1.9749999936696958,1.1749999936427469,3.001006326719601,-1.6249999936767008,1.1749999936567568,3.0010041123634275,-1.6249999936767008,0.8249999936637615,3.001006326744168,-1.9749999936696958,0.8249999936497517
87,2.9990063267196807,3.3749999936696953,1.1750000063102206,2.9990085411004213,3.0249999936767002,1.1750000062962107,2.9990063267442477,3.0249999936767007,0.8250000063032156,2.999004112363507,3.3749999936696957,0.8250000063172254
88,3.0010085411003415,3.025000006330304,1.1749999936427469,3.001006326719601,3.375000006323299,1.1749999936567568,3.0010041123634275,3.3750000063232997,0.8249999936637615,3.001006326744168,3.0250000063303046,0.8249999936497517
89,2.9990063267196807,8.374999993669695,1.1750000063102206,2.9990085411004213,8.0249999936767,1.1750000062962107,2.9990063267442477,8.0249999936767,0.8250000063032156,2.999004112363507,8.374999993669695,0.8250000063172254
90,3.0010085411003415,8.025000006330304,1.1749999936427469,3.001006326719601,8.3750000063233,1.1749999936567568,3.0010041123634275,8.3750000063233,0.8249999936637615,3.001006326744168,8.025000006330304,0.8249999936497517
